ssn,erytrocyty,hbver,hematokrit,hemoglobin,race_1,race_2,race_3,race_4,race_5,indicator
370-94-8761,1.8677203883068425,-1.7371159372671585,-0.9631298020452765,2.0190586343641104,0,0,0,0,1,1.0
038-85-9678,0.1526461431933771,0.9159104864695018,0.7904425077529645,-1.4112950879271875,0,1,0,0,0,0.0
024-38-4189,-1.4477447068440086,-1.4410730133042493,0.41103723852802315,-2.180946868003647,1,0,0,0,0,0.0
105-96-8761,-0.3601915448423385,-0.4351921042280538,-1.310329696538592,0.26391380230675193,0,1,0,0,0,1.0
417-16-4059,0.6883547196493065,0.057041846242069955,1.6076076555082734,-0.07406162047439598,0,0,0,0,1,1.0
485-30-4456,-0.35308442925074257,-0.2773310092028602,0.577493322721014,-0.05634963212670974,1,0,0,0,0,0.0
237-31-4037,1.0668064607374774,-1.3479943543737316,-1.5895139962366174,1.3126453959886801,0,0,0,1,0,1.0
859-98-6844,0.31958977800936517,-0.0007685236289436044,2.195141020964578,-0.1872624457576497,0,0,0,0,1,0.0
749-96-8824,-0.7083103589719801,0.4104988025936606,-0.7706373306106186,-0.11342640631314026,1,0,0,0,0,0.0
721-18-8836,-2.010842946797879,0.04895536280704434,-1.7259965751557318,0.45718667271194013,0,1,0,0,0,0.0
263-71-9277,0.9052732366946284,1.1893112568143398,1.2385153785810785,-1.7978717613054085,1,0,0,0,0,0.0
340-88-1493,0.9104066344361833,0.8389918560355393,0.5352570740219755,-1.5782876486917994,0,1,0,0,0,0.0
080-01-7405,1.4672028279215004,-1.3244917989181737,-0.48411168502769303,1.4698632653144714,0,1,0,0,0,1.0
014-20-9180,1.1264248591288544,0.9803500556665331,1.7646472567643547,-0.8981361604162384,0,0,0,1,0,1.0
416-74-8492,-0.0404925364218426,0.20671295084427013,1.6133440615583878,-0.4418436656303778,1,0,0,0,0,0.0
822-33-7011,0.8572374456863882,1.3096769454480075,1.4281866667124015,-1.7578450185147945,1,0,0,0,0,0.0
556-31-6142,0.33858248398739343,-1.087965393037052,1.3702959853279686,-0.02771226081639267,0,1,0,0,0,1.0
701-38-6790,0.45421811135954654,0.8535410570318374,-1.5012987289894488,1.2942961967434004,1,0,0,0,0,1.0
174-95-8122,0.7881486642777077,0.6275335488029969,0.6534583851354795,-0.28598064277617014,0,0,0,1,0,1.0
083-50-1660,-0.20660513214307635,-0.3135131706845383,-0.9803578280843084,0.2601090964618946,0,1,0,0,0,1.0
188-37-4736,-0.34349285303212057,0.41467789723288156,0.5540712320071046,0.9034941345976383,0,0,0,1,0,1.0
502-34-8012,0.6926917049250554,-0.4112431748868823,-1.8831114079665694,0.7283415624356814,0,1,0,0,0,1.0
884-54-9357,0.2837252470763789,-1.7224308833491524,2.0329229810228187,-1.172823549387807,0,1,0,0,0,0.0
764-58-7948,-0.5345625915676917,0.2980966828468062,0.09618064328338477,-1.3630155360356955,0,1,0,0,0,0.0
740-73-7361,2.339456267781173,1.6522397913159312,2.466645432781302,-3.0056029402209634,0,0,0,1,0,0.0
723-45-0119,-0.39893874263525264,0.23263498214358788,1.8751561414040994,-0.06785654736481522,0,0,0,1,0,1.0
374-62-7906,0.08589465923869276,-0.6292741758554139,1.2161339910412878,0.4157741508818987,1,0,0,0,0,0.0
599-50-3224,-0.8360912764476761,-0.9575465881969608,0.08695850852959434,-1.1481269872208624,1,0,0,0,0,0.0
319-48-9800,-0.5812998839903792,0.463688456035884,0.1550932199532482,1.2300801858984898,0,0,0,1,0,1.0
683-04-5508,0.7016773151370849,0.2375192181383428,0.23431204711089326,0.9553371183048013,1,0,0,0,0,1.0
070-75-1689,-1.0710156405460058,0.03045995789445439,-0.24394748506290437,0.0619859994187094,0,1,0,0,0,0.0
741-92-4143,-0.022711762456997787,-0.8768305451419105,-1.000739310126846,0.2859068580440984,0,1,0,0,0,1.0
166-01-8965,-0.8076887840530037,-0.1763987575602461,-0.7093988450395619,-1.1055761468941476,1,0,0,0,0,0.0
765-51-1273,-0.303663573084578,0.6397085582627712,-0.29697319257314236,1.409569504072227,0,1,0,0,0,1.0
696-88-5298,1.1990888399764252,0.7012499317966893,0.7383509253809427,0.07908552292307669,1,0,0,0,0,1.0
674-31-6490,-0.1779515966885302,-0.7093562386091582,-1.0191898489306563,0.0046617646895239576,0,0,0,1,0,1.0
577-07-8163,-2.0025238991931,-0.24829082989099688,0.8799617886158968,-2.011535380433605,0,1,0,0,0,0.0
419-47-7388,-1.2303587303078873,0.3865045889452529,-0.5158719397270146,1.5515994825864332,0,1,0,0,0,1.0
419-72-8045,2.1020820696847657,0.7936040418114285,-0.1850537162817302,-0.05300891479951795,0,1,0,0,0,1.0
862-07-8090,1.6468371222469642,0.8861522274286078,1.319307799092361,-0.87972509603527,1,0,0,0,0,1.0
276-15-4497,-0.45164047189424855,0.41610111831744623,1.1253106965625923,0.8569962986139822,0,0,0,0,1,1.0
405-89-6587,-0.07028875063167558,1.243380719654294,1.3127626538286246,-0.921248975109551,0,0,1,0,0,1.0
541-68-5862,0.9208119364350846,1.1224198658398086,1.0782784362478839,-0.6263688058491788,1,0,0,0,0,1.0
160-22-0901,-0.1567168164861133,0.7262404002042918,1.1911006911963626,-2.042140063058824,0,1,0,0,0,0.0
617-16-6813,-0.8965320572765705,-1.2683069120116164,0.9094588273763212,-0.48724030219877434,0,0,0,1,0,0.0
703-75-0178,-0.1339324946382687,-0.9551659274736892,0.4915851564863502,-0.20471460053544316,1,0,0,0,0,0.0
739-73-2208,-1.470875294981334,0.9113173638784071,-0.08917736904195007,0.4965019664421337,1,0,0,0,0,1.0
327-48-0581,0.5170394729286221,-1.241162204416923,-0.5211694950410546,0.885392395895113,1,0,0,0,0,1.0
304-57-7691,0.03058727615135316,-1.2803331301761864,0.06783715502921313,-0.02589342582714393,1,0,0,0,0,0.0
805-26-9179,1.4023644652161988,-1.2578009527328313,-1.1865299038920254,1.248806762471471,0,0,1,0,0,1.0
476-07-2737,0.19740971776602284,0.48257201215335543,-1.0967723897723671,-0.39409615390580977,0,1,0,0,0,1.0
625-87-7076,1.4153321377572587,-0.43723636724042847,1.2794099978869757,1.0952698687191595,1,0,0,0,0,0.0
419-04-1172,-1.634910292965682,0.09493834221197348,-1.3271188718415499,-1.6564171285531073,1,0,0,0,0,1.0
750-23-4949,-0.18970733721640753,-0.7723725867216249,-0.6759772268393869,0.2925078680220869,0,1,0,0,0,1.0
864-41-9653,0.6762873394608967,0.3539645796027103,1.677729733836721,-0.6215495117790261,1,0,0,0,0,1.0
082-53-9497,0.7913949107415914,1.1381658663844905,0.1008136531970837,0.20321173116896177,1,0,0,0,0,1.0
540-85-0442,-0.5826936058055395,-1.4973355304517826,-0.7137497366229274,0.34248871114501905,0,1,0,0,0,1.0
385-04-1147,-1.1500422644627883,-0.8489548194446904,-0.21426863671182128,-0.26361020971112187,0,0,0,0,1,0.0
123-90-0906,-0.15212878815049105,1.2030970937743712,0.572277268257959,-0.06746679700997608,1,0,0,0,0,1.0
404-60-0943,-0.7666302587778039,-1.199694717362112,0.5730671995828929,-0.04812775559367664,1,0,0,0,0,0.0
567-06-5814,-1.1987965580217017,-0.43980463437939243,0.1731487930945915,-0.690207439366388,1,0,0,0,0,0.0
317-80-9133,-0.750087386797853,-0.11345357050200726,-0.9909341308236995,-0.30646418920271135,0,0,0,1,0,1.0
450-38-5885,0.8026052818635362,0.6039274863594701,0.810880413461569,-0.3258527227275621,0,1,0,0,0,1.0
321-95-3285,-0.2342544953581282,-0.5185411062895487,-1.2380948653807584,-0.39483234902050535,0,0,0,1,0,1.0
725-97-8711,-0.039566274097480834,-1.3202932967187084,-0.28077960041199984,0.4547058807708217,1,0,0,0,0,1.0
296-01-8170,-0.43195523333725855,0.13998975872518732,-1.565477514492204,-0.5159642846990556,1,0,0,0,0,1.0
665-40-2953,0.10502587173251354,-0.1757777156324361,-0.1777687940628966,0.2290033062375969,0,1,0,0,0,1.0
340-41-0783,0.7454367174702363,-1.989737679777355,-1.6656044445756752,1.2828140275595699,1,0,0,0,0,1.0
068-12-0943,0.3201784307014827,0.16837008098875283,-0.12018530819371574,-1.6743085257942907,0,1,0,0,0,0.0
094-97-7491,0.17301525767209222,-0.14545663734446437,0.39772125333628244,0.23338954435792836,0,0,0,0,1,0.0
886-11-1169,0.03532246766000461,1.0451713068816975,1.0557403163023529,-1.4128973949415256,1,0,0,0,0,0.0
708-40-5904,0.5220689907833327,-0.4128540023871393,-0.21631869657891115,0.5816036470955623,0,0,1,0,0,0.0
608-28-8566,-0.3097318898077312,-0.08986044643197716,-1.328052996979765,-0.499273071090234,0,0,1,0,0,1.0
084-72-4253,-0.44842885205931315,0.43948722841154003,0.21801814621007648,0.9189789780605302,1,0,0,0,0,1.0
211-99-1126,-0.41705712623234165,-1.0270838765514316,-0.61866959000431,0.3254448662627717,1,0,0,0,0,1.0
800-58-6761,0.6327183835869602,0.2780745498616826,0.5684780747428014,0.3443384787021121,0,1,0,0,0,1.0
465-22-3450,0.387683043835788,-1.2642248551736155,-0.08033139206193732,0.6332301028278147,0,1,0,0,0,0.0
415-08-1041,0.777431722618273,0.18139255391251788,0.8653731362895408,0.77647263800152,0,1,0,0,0,1.0
113-71-8204,-0.00017848366902660149,1.4733603085464193,0.008805461730987249,0.016985299718720648,1,0,0,0,0,1.0
079-06-8477,-1.5944317637253627,-0.24473277717958533,0.5921133215285186,-0.5924976440595942,1,0,0,0,0,0.0
395-10-9929,-1.1553747653207944,-1.864798276112837,-1.3836930010177597,0.26299201178499004,0,0,0,1,0,1.0
576-38-6714,-0.15890695076708022,0.44160912166489025,-0.34610566712477747,1.0670036882229748,0,1,0,0,0,0.0
596-46-7253,2.461532448137671,1.838811137128839,0.789972310535742,-0.8502772914474305,1,0,0,0,0,1.0
361-64-5990,-1.6304607711458523,0.7614263069267745,0.4293435835185523,0.4992549649802827,0,0,0,1,0,1.0
216-48-1802,-0.9122265768472934,-1.1110215746069967,-1.8538714103515601,-0.19355413005719468,0,1,0,0,0,1.0
058-29-1114,-1.0800272207297466,0.40337622798408973,-0.03426460336659263,-0.7913260036496312,1,0,0,0,0,0.0
077-62-2899,-1.3445919792076428,-0.9190225811124996,0.4089432935873259,-0.7405099811949014,1,0,0,0,0,0.0
647-25-3241,0.15153809106703783,1.2562285245358629,0.273858767727419,-0.5550197448593565,1,0,0,0,0,1.0
597-52-4949,0.14046622646088558,0.07412696844359198,1.3442721366787607,-0.1866252348600556,1,0,0,0,0,1.0
151-59-9805,-0.9976071871760509,0.3141726119156368,0.5794618817371189,-1.675818035105096,1,0,0,0,0,0.0
438-22-6177,-0.6577987639939508,-1.2536218580936105,-0.12836047047715754,0.002298516506214046,1,0,0,0,0,1.0
891-81-8038,0.7271192307566957,-0.5505377039452576,-1.782959400698179,0.7208682540444823,0,1,0,0,0,1.0
638-27-6063,-0.21392000750836065,-0.04762959534089973,1.507562226275787,0.23499803788583568,0,0,0,0,1,1.0
426-73-8385,0.20832576254190846,-1.9293736982315768,-0.2758017792056708,0.7556983254372417,1,0,0,0,0,1.0
780-15-8646,0.14005070691350882,-0.840176133027627,-1.108119815948003,0.1628818492134729,0,0,0,1,0,1.0
837-45-5520,-0.8146487364715704,0.26086004392520046,1.9342442583683928,-0.5195833951368467,1,0,0,0,0,1.0
513-70-2418,0.10681779978057712,-1.1610866108499267,-0.37821073311672915,1.2242401170894721,0,1,0,0,0,0.0
445-93-9916,-1.7442265605548082,-0.1449779175251112,0.04423952402087399,-1.507742834465931,0,1,0,0,0,0.0
436-53-9490,-0.5296542669143002,0.3614429594834215,-0.004222135834190677,1.172966292630646,0,0,0,1,0,1.0
451-19-8635,0.14950377661633757,-1.3197628234053707,-0.7283571968379726,0.9250726939258699,1,0,0,0,0,1.0
028-63-2843,1.4739030806229563,-1.31074477707863,-1.7494876281281677,1.3864876219467586,1,0,0,0,0,1.0
137-65-1650,-0.10506254275279671,-1.3030917291557222,0.5873173099128493,-0.310992717135127,0,1,0,0,0,1.0
646-64-6726,1.2306250422909002,1.0131941167862326,0.5233830269630498,-1.4277945196153743,1,0,0,0,0,0.0
794-68-3210,-1.0759932184572938,0.9054562806847007,-0.05050208060134262,0.6659258270393132,1,0,0,0,0,0.0
796-61-5767,0.3038000352090348,0.5709540415048104,1.1498549913016058,0.13820384658723522,0,1,0,0,0,1.0
277-32-6779,-0.4009211171425312,0.5141545818571911,0.2897388950770801,0.8172974410425192,1,0,0,0,0,1.0
784-78-4351,0.5974425053460916,-1.291964727949127,0.6601539935087276,0.6510658214468781,1,0,0,0,0,0.0
758-81-1911,-1.2966254414572984,0.7568525918959244,0.49977285736225135,-0.708989694561489,0,1,0,0,0,0.0
218-06-8627,-1.8422285771351452,0.7191113564079732,0.026528762172160294,0.04082193649959202,0,1,0,0,0,0.0
131-23-5710,0.7028373072068459,1.4666388235152266,-0.1742141031006944,0.10838485118526346,1,0,0,0,0,1.0
072-85-7467,-1.3903510693625463,-0.6616589247160036,-1.0985403313091235,-0.7480760872896339,0,0,1,0,0,1.0
715-97-5108,0.4079655917421323,0.09855461760411673,0.7649390106908167,0.991540595709851,1,0,0,0,0,1.0
470-15-9051,1.1466468104345402,0.13954985402632192,2.3919404989089936,-1.1479290187866582,0,1,0,0,0,1.0
458-51-0139,-0.9020550045937912,-0.003134528888015835,1.0389699488880841,0.708618957178112,1,0,0,0,0,1.0
636-09-0472,-0.17087045106864593,0.688790278120002,0.9931915478193022,-0.004382918148169537,1,0,0,0,0,1.0
855-58-3367,-1.1772328248442776,0.6970773063442162,0.7640362320337497,0.35423690041231026,1,0,0,0,0,1.0
061-52-0992,-0.9060630368945329,0.7908805141905115,0.42171385000708855,0.1130989745247449,1,0,0,0,0,1.0
169-57-6302,1.3085176441096327,0.4049094252433706,0.29563830282916487,0.08811783273363234,1,0,0,0,0,1.0
341-81-1938,1.4293386091667621,-1.4740529273456573,-1.6394990950754829,1.7314476185471646,0,1,0,0,0,1.0
254-54-8533,0.6649384618231594,-1.4085200655882106,-1.4207445417348918,1.248658286145818,0,0,0,0,1,1.0
231-80-6862,1.0358242844861718,1.647446123935648,1.856912489375867,-1.7461277618153472,1,0,0,0,0,0.0
556-59-6313,-0.6666545243474257,-1.321147229369447,-0.9612239359914678,-0.218931208716715,1,0,0,0,0,1.0
044-24-8083,-1.6659097825314615,-0.7964185538640165,-0.4920360754619495,-1.1783171734369666,1,0,0,0,0,1.0
134-97-6106,-0.5036496685742827,0.5709475723180621,1.2191432532315114,0.0018035954207041916,0,1,0,0,0,1.0
504-31-3426,-0.7909554656138382,-0.3949925777758549,-0.04914791261574189,-0.44910663256023603,1,0,0,0,0,1.0
533-17-4119,0.5289596899440028,1.4955496190921291,0.874889927966124,-0.6633208513960623,1,0,0,0,0,0.0
339-85-3209,-0.15857799779207274,-1.1292970271701541,-1.0026577147731135,0.2469380090737624,1,0,0,0,0,1.0
128-23-2422,0.6542042068492513,1.536506040393846,-0.6218732003776527,-0.035562946535293655,1,0,0,0,0,1.0
078-95-9359,0.172591081467478,0.962863843886634,0.7237873502395044,-0.3941518325279292,1,0,0,0,0,1.0
788-43-5062,1.7441379495911025,0.937439939966914,0.606513894967986,0.17242145313667678,1,0,0,0,0,1.0
635-50-5115,-0.96446084661549,0.045901906661978825,0.2939518621433939,-1.8098735976290234,0,1,0,0,0,0.0
345-18-6395,0.8907646791653783,-1.2128271664605939,-0.07095879419863582,1.0803108789096219,1,0,0,0,0,1.0
655-27-9169,0.640284302012118,0.8066847374159253,1.594272862427844,-2.6927509490430124,0,0,0,1,0,0.0
371-90-1429,-0.8249241886119163,0.5452454933681773,-0.21353512905295413,0.856068321578651,1,0,0,0,0,1.0
017-35-3199,1.2252665714611828,0.8126881427180884,0.8516183003617251,-0.4260433099754743,0,0,0,0,1,1.0
165-02-5191,-0.00382293636581293,-0.6894570201722475,0.5419401438027642,0.1407898092590244,1,0,0,0,0,0.0
578-19-9824,0.8567267029094039,0.31337043275888216,0.12403512643164516,0.3638754885526157,0,0,0,1,0,1.0
724-85-0623,-0.7574022621631373,-1.1157376117463036,-0.8477622128275664,-0.17141259799419487,0,0,1,0,0,1.0
359-57-4684,-0.6301147741499514,0.1850476444251495,-0.6656266187642629,-0.8578743301100074,1,0,0,0,0,1.0
430-83-2907,1.243878384520782,0.7019033196582394,1.1099697286886794,-1.3258407760003328,0,1,0,0,0,1.0
711-06-1869,1.022293929224705,-0.8823811073717116,0.7837782458608645,-0.9002828806246377,0,0,0,1,0,0.0
218-85-6285,-0.023144595318848694,0.44792304793095816,-0.6090775667729713,1.3348302336466615,0,1,0,0,0,1.0
809-04-1800,-0.00023426095380651207,-1.381679409770674,-1.5914700166602629,0.918762450085619,1,0,0,0,0,1.0
487-96-3567,0.3012463213241136,-1.1233971288559594,-0.9546975986164195,0.4228020302961392,1,0,0,0,0,1.0
672-67-7107,-0.24788007384920166,-1.1040089761721426,-1.034969667540643,0.011083365774015334,1,0,0,0,0,1.0
479-87-9419,2.006036457639996,1.6638131664081395,0.49663820924743485,-0.618412949399607,0,1,0,0,0,0.0
645-02-3596,0.39347434752735627,1.026423603685934,1.3292446336163297,-1.0768088587988842,1,0,0,0,0,1.0
382-67-3169,0.31310594173883516,1.2018550099187513,0.36305204518641093,-0.4995143451194203,1,0,0,0,0,0.0
584-72-1307,1.230477879117871,1.6961849768952342,1.4291772155166829,-1.2623795198108247,0,1,0,0,0,0.0
112-38-5245,-0.38909612335675803,-0.7751931521437618,-1.5644681577992328,0.21779334365079767,0,0,0,1,0,1.0
279-05-4582,1.9855980899033843,-0.5036425692088576,1.6944060618075454,0.973376991871637,1,0,0,0,0,0.0
230-90-5085,0.8261600462054758,0.7513602523468549,-0.3918151059350332,-0.6393542978302446,0,0,1,0,0,0.0
875-47-0985,0.2723677127814049,1.021811073534596,0.8577308641856177,-1.368799926222593,0,0,0,0,1,0.0
543-69-6997,-0.6333523639565984,-0.42161328124395886,-0.695499815298465,-0.3960572787071427,1,0,0,0,0,1.0
163-46-3919,0.14709722590444557,1.6694219513186734,-0.05951105928332579,-0.4956106550574608,0,0,1,0,0,1.0
533-96-9152,-0.6062656834619533,0.07710926353442911,-0.11937656898009305,2.1009928200702763,0,0,0,1,0,1.0
652-24-5553,-1.2970323043474385,0.8505134776337635,-0.9101667874973353,1.2330187798437047,0,0,0,0,1,1.0
360-86-1257,-0.05968434551632255,0.7765383271701504,-0.06139184815221582,-0.5674731966734995,0,0,0,1,0,0.0
234-05-4752,-0.506047562628938,-0.6660126873974214,0.22687666178254803,-0.07839217997260747,1,0,0,0,0,0.0
790-01-0960,-0.1113126492779275,0.7162196299316084,-0.11909445064975967,0.7406156053563273,1,0,0,0,0,1.0
507-74-0430,-0.8011097245528662,1.9010188368978038,-0.46156102648970254,0.837304625924257,0,1,0,0,0,1.0
074-63-9448,-0.4398587613946604,-0.10798710769993013,0.9870601761067209,0.5501637851385454,0,0,0,1,0,1.0
524-67-2840,0.6080036271752596,-0.945255133375722,-0.7787874157091417,0.4463169683714287,0,0,1,0,0,1.0
369-85-4950,1.4705269843005175,0.9299098065922177,-0.6512385839172549,-0.33050498093135494,1,0,0,0,0,0.0
705-18-5601,0.4884638473892093,0.5327793705047417,-1.3413752514677357,0.09440951703317735,0,1,0,0,0,0.0
112-97-8695,1.395231379652892,-1.4112630007693712,-1.5297049102059166,0.9033023526770028,1,0,0,0,0,1.0
714-98-5326,0.0684255249343805,-0.35908859132434207,-0.039129577240788124,0.1623003169379988,0,0,0,0,1,0.0
673-71-0981,1.4383848159794517,1.2071079895581436,1.1027224222472238,-1.8212567825957515,0,1,0,0,0,0.0
192-19-6560,0.12966271822908088,0.5809359966570056,0.6260678299082122,-0.6439137583305051,1,0,0,0,0,1.0
674-02-4324,0.7907196914771037,-1.9452490825112188,-1.0615201370731395,1.849003749382906,0,1,0,0,0,1.0
818-49-6074,-0.2816583503880659,0.06758662064134333,0.6668496018819757,0.17394952198818847,1,0,0,0,0,1.0
705-61-7173,-2.138935503934108,0.5042179110122321,0.16344392253111978,-0.35663681424627847,0,0,0,1,0,0.0
814-05-7137,-0.5906490738063639,-0.8161301658852348,-0.4752970545288289,-0.17752487340024217,1,0,0,0,0,1.0
626-34-7517,-0.03037290411176295,0.6380653848287736,1.968098458008412,-1.0536527385105896,0,0,0,1,0,1.0
635-48-0345,-0.7836579035630281,0.6686905148939022,0.013413394459767485,1.0166207217180656,0,1,0,0,0,1.0
300-63-6801,0.503110911434252,-1.0413354949573206,1.4552010641658906,0.1092695226256119,1,0,0,0,0,0.0
428-29-5802,-0.015665243466061053,-0.6929568502029267,-0.6097483814695422,1.0135460244743353,1,0,0,0,0,0.0
224-62-3131,-0.6713118059409438,0.2104133256641373,0.6349451533693725,-2.073332464473086,0,1,0,0,0,0.0
506-33-8089,0.1896100695954652,-1.6892763012655478,0.5775622849795401,-1.1706644561522699,1,0,0,0,0,0.0
140-72-3307,-0.26560890787062474,0.11553623281767034,0.5076721706115891,1.1898925937550846,1,0,0,0,0,0.0
018-40-5252,0.8592631034798509,0.926442322495279,0.47856382821740223,0.30421275169439654,1,0,0,0,0,1.0
727-24-8075,0.2760208221354287,0.4081698953643729,-0.001595841771248882,1.1938272163848889,1,0,0,0,0,1.0
241-40-3821,0.12472842360397773,-2.110562680670132,-1.192466927421488,0.5340107982102157,0,1,0,0,0,1.0
233-66-8491,-0.16166842442569057,-0.7955322752795378,-0.6401293909983444,0.17276789789653324,1,0,0,0,0,1.0
748-10-3827,0.20772845319255417,-0.7683487525643562,-1.2799424177135599,1.7251373747069136,0,0,0,0,1,0.0
402-32-0839,-0.8944371462252111,0.6198416857596005,-0.026076902490692055,1.209268754252798,1,0,0,0,0,1.0
294-23-4628,-0.6014872086671169,0.9368253672258517,1.4545992117278463,-0.603385907940812,1,0,0,0,0,1.0
151-33-2600,-0.37654397036307474,-0.17819719147619548,2.452972097704473,-0.13881585799979843,1,0,0,0,0,1.0
592-18-6437,-1.249290839685257,0.9452676559320182,-0.34099619069762666,-0.9796867822811338,0,0,1,0,0,1.0
254-75-7907,1.2020494167514872,1.3951025564556165,-0.5923009300624726,0.15970816775264096,0,0,1,0,0,1.0
868-89-0990,-0.7863587806209793,-0.8375496432079301,-1.340071237851972,-0.16541167983238747,0,0,1,0,0,1.0
792-79-2312,-0.6733114937626961,0.3080010077580251,0.32785621615325017,-1.5582309717015101,0,0,1,0,0,0.0
022-80-3970,0.7519984636558997,1.525566645602944,1.0280237576711435,-0.9769770893379669,1,0,0,0,0,1.0
872-79-0396,-0.12430629179069914,0.37029280695471334,-0.5622459239376114,1.5322047625480137,0,1,0,0,0,1.0
776-49-1151,-0.7835107403899986,-0.25728946865749275,-1.9639853293288374,-1.0145601592688753,1,0,0,0,0,1.0
227-30-9827,1.4620954001516573,0.12918621685599374,1.1890757085141908,0.31975327377940727,0,0,1,0,0,1.0
248-19-2019,-0.70717633687393,-2.1078714989829552,-0.15732461905806275,0.23048806949412648,1,0,0,0,0,1.0
239-47-0070,0.7032095434680384,0.8651726548047778,0.8983747116423295,-0.15583495682777063,0,1,0,0,0,1.0
564-44-1027,-0.38115796867040785,0.7164783974015291,0.3467205285082161,-0.9957593445330679,0,1,0,0,0,0.0
508-31-5764,-0.7171920892971655,-0.8266102484170281,-0.21692681831318536,0.07017694338389821,1,0,0,0,0,1.0
251-97-7712,-1.2798401830747108,0.57909227843382,0.6318543903281635,-1.131608995991969,0,1,0,0,0,0.0
337-83-0057,0.26146032466275604,-0.21353188949388283,-0.9914732902994482,0.20686177417459709,0,1,0,0,0,1.0
899-70-7336,1.376359866876182,1.413817913717639,0.522781174525005,-0.43985160826120057,1,0,0,0,0,1.0
498-95-3545,0.9641038792774368,1.199720178291905,0.5131013811464514,-0.05774159767970641,0,1,0,0,0,1.0
848-30-4376,-0.13848589634494263,-1.3602017097672463,1.4358101309276352,0.043327474494985585,0,0,0,0,1,0.0
068-41-2329,0.6483955898432089,-1.0681179280941253,-1.5268147646440557,0.7011332757597745,1,0,0,0,0,1.0
064-36-3916,-0.8233400203375412,0.002616578130974338,-0.43548702347065793,-1.1492096270954155,0,1,0,0,0,0.0
124-69-6318,-0.32750400711533934,0.024327168857331095,0.8846637607881218,0.1577717890055831,1,0,0,0,0,1.0
503-24-7355,-1.9953908136297929,-0.13979609893994652,-0.022760444785215807,-1.3157072667745173,1,0,0,0,0,0.0
767-91-9470,0.04603075266220183,0.1898413118054327,1.7376328593108659,-0.035872272213737726,1,0,0,0,0,1.0
651-82-0891,-0.7903062163210615,1.6789898785189952,-0.18546122053665653,0.14820743902810413,1,0,0,0,0,1.0
899-22-9128,0.25200725495992654,-1.0673480948711107,1.3432251642084128,0.3746090895946121,0,1,0,0,0,0.0
898-09-0146,-0.3188819765072641,-1.2658486210473687,1.570662692827045,-0.012623354221909655,1,0,0,0,0,0.0
710-16-8929,0.8764119414663939,-1.0116807429043957,-1.024387095505022,0.9995335712408366,0,0,0,0,1,1.0
041-50-1073,0.31633487488824474,-1.2174461657986801,-0.16686648791956463,0.6603765243680335,0,1,0,0,0,0.0
862-06-3056,-0.9451218743479805,-0.9208921760826773,1.3671738758056113,1.6040796771911903,0,1,0,0,0,1.0
562-61-4574,2.123230283314813,0.9668165169896743,0.3642682886549594,0.5041175646454176,1,0,0,0,0,1.0
338-47-2038,0.12825168309944648,-0.405479129494396,-0.9715055818080662,0.5541169673090561,0,0,1,0,0,1.0
469-21-5525,0.46844099919997506,1.5886476855828906,1.6833407539622418,-1.4058509559865786,1,0,0,0,0,0.0
812-21-5110,1.1499276835273715,1.0875897643884673,0.3058572556834671,-0.5047666951393942,0,0,1,0,0,1.0
494-29-4300,0.7204709179986623,-0.4508798820920035,2.608093294314287,-0.5673680259428288,0,0,1,0,0,1.0
268-76-3431,0.2779945399854698,-1.2943971421663827,0.43839644727414234,-0.02321466545182131,0,1,0,0,0,0.0
220-68-3957,-0.37193862871297834,-1.7818568328164677,-1.131623407512898,0.7314162596794118,1,0,0,0,0,1.0
898-69-7843,1.3856657734059816,0.9332349685807001,0.4444149716545901,-1.5329157581776784,1,0,0,0,0,0.0
790-31-2131,0.6760103264293117,-0.9356031067476756,-1.2620310383854978,0.6909502744254079,0,0,0,1,0,1.0
491-97-8424,2.195712474360406,-1.2328945837529528,-1.7596877730937808,1.712145696212278,0,0,0,1,0,1.0
168-37-0187,1.765996009114586,-2.669862690156983,-1.832543264578348,2.593859983075319,0,0,0,1,0,1.0
598-95-7046,1.4437952267525906,1.3287157620474315,0.10557204903537556,-0.019428519147670978,0,0,0,0,1,1.0
730-19-8127,-1.36056351180995,0.6531515283251571,0.71702904890396,-1.1171511137815109,0,1,0,0,0,0.0
880-05-4840,-0.1359148691455465,0.02267105704983737,-0.7492778383562584,1.6535655992286113,1,0,0,0,0,0.0
636-45-5093,0.0585309657124634,-0.06382196977119485,-1.3094896108438212,-0.19613390621541468,1,0,0,0,0,1.0
842-75-0914,-0.8525562385124941,-1.3845129135663068,-0.450934569380474,-0.5111078715474895,1,0,0,0,0,0.0
713-58-9029,2.56583651118656,-2.1419058904642907,-1.3343473703943167,2.3404727603213833,1,0,0,0,0,1.0
598-86-8321,1.1191013271063333,0.4100394903345507,1.9189032904944796,-0.6319428545747341,1,0,0,0,0,1.0
512-55-2020,-0.24578516279784224,-0.10323872462688308,-1.4142056657673847,-0.40986557699286896,1,0,0,0,0,1.0
577-26-1946,0.26544238699178657,1.2520300223363974,-0.30102315793748524,0.08029807958257566,0,0,0,1,0,1.0
864-14-1790,1.3381840084609105,-0.9281829495476961,-1.9277487971215577,1.0444662192915666,1,0,0,0,0,1.0
227-92-6838,1.8295272165770975,1.65698170520223,1.3177780908123304,-1.5064869722114493,1,0,0,0,0,0.0
